phenotype,value_metric,feature,contrast,estimate,SE,df,t.ratio,p.value
high-salinity,corrected_fc,metabolic_scope,21-16,-0.8930060123287129,NA,NA,NA,0.9994384964515516
high-salinity,corrected_fc,metabolic_scope,24-16,-1.1726398804270346,NA,NA,NA,0.9775778797371073
high-salinity,corrected_fc,metabolic_scope,25-16,-1.225504615136935,NA,NA,NA,0.9549088252884084
high-salinity,corrected_fc,metabolic_scope,26-16,-1.1322139076608968,NA,NA,NA,0.9853486903601067
high-salinity,corrected_fc,metabolic_scope,31-16,-1.9049364958703392,NA,NA,NA,0.2857805554929559
high-salinity,corrected_fc,metabolic_scope,32-16,-0.6701572133744396,NA,NA,NA,0.9999976005578817
high-salinity,corrected_fc,metabolic_scope,33-16,-1.9022274753590396,NA,NA,NA,0.24019629990721203
high-salinity,corrected_fc,metabolic_scope,34-16,-2.6977278207827586,NA,NA,NA,0.008167368623433258
high-salinity,corrected_fc,metabolic_scope,36-16,-1.2611866478281453,NA,NA,NA,0.9444511815846114
high-salinity,corrected_fc,metabolic_scope,37-16,-2.1013030841439875,NA,NA,NA,0.10174468703586981
high-salinity,corrected_fc,metabolic_scope,38-16,-1.853364759439732,NA,NA,NA,0.3399736454591741
high-salinity,corrected_fc,metabolic_scope,39-16,-2.1535223709761144,NA,NA,NA,0.1141852324698791
high-salinity,corrected_fc,metabolic_scope,41-16,-1.5751370733382286,NA,NA,NA,0.6655490469068004
high-salinity,corrected_fc,metabolic_scope,42-16,-1.8410521240022804,NA,NA,NA,0.39657569062537723
high-salinity,corrected_fc,metabolic_scope,43-16,-3.087083350819983,NA,NA,NA,1.5476756913046508e-4
high-salinity,corrected_fc,metabolic_scope,5-16,-0.5956919859776324,NA,NA,NA,0.9999997164279257
high-salinity,corrected_fc,metabolic_scope,6-16,-2.645326703453273,NA,NA,NA,0.005690455937300332
high-salinity,corrected_fc,metabolic_scope,7-16,-1.9233455663495809,NA,NA,NA,0.2862885278078755
high-salinity,corrected_fc,metabolic_scope,2-19,-1.1401256596403044,NA,NA,NA,0.9677135513266656
high-salinity,corrected_fc,metabolic_scope,20-19,0.07660608796715263,NA,NA,NA,1
high-salinity,corrected_fc,metabolic_scope,21-19,0.6861979294806981,NA,NA,NA,0.9999882294380782
high-salinity,corrected_fc,metabolic_scope,24-19,0.40656406138237644,NA,NA,NA,0.9999999997980871
high-salinity,corrected_fc,metabolic_scope,25-19,0.35369932667247594,NA,NA,NA,0.9999999999859546
high-salinity,corrected_fc,metabolic_scope,26-19,0.44699003414851424,NA,NA,NA,0.999999998401145
high-salinity,corrected_fc,metabolic_scope,31-19,-0.32573255406092816,NA,NA,NA,0.9999999999987473
high-salinity,corrected_fc,metabolic_scope,32-19,0.9090467284349715,NA,NA,NA,0.9989793204203354
high-salinity,corrected_fc,metabolic_scope,33-19,-0.32302353354962854,NA,NA,NA,0.9999999999978773
high-salinity,corrected_fc,metabolic_scope,34-19,-1.1185238789733476,NA,NA,NA,0.9864443922300349
high-salinity,corrected_fc,metabolic_scope,36-19,0.31801729398126577,NA,NA,NA,0.999999999999161
high-salinity,corrected_fc,metabolic_scope,37-19,-0.5220991423345764,NA,NA,NA,0.9999999217913922
high-salinity,corrected_fc,metabolic_scope,38-19,-0.27416081763032096,NA,NA,NA,1
high-salinity,corrected_fc,metabolic_scope,39-19,-0.5743184291667034,NA,NA,NA,0.9999997543159473
high-salinity,corrected_fc,metabolic_scope,41-19,0.004066868471182428,NA,NA,NA,1
high-salinity,corrected_fc,metabolic_scope,42-19,-0.2618481821928693,NA,NA,NA,1
high-salinity,corrected_fc,metabolic_scope,43-19,-1.507879409010572,NA,NA,NA,0.6339013662124137
high-salinity,corrected_fc,metabolic_scope,5-19,0.9835119558317786,NA,NA,NA,0.9961589254168217
high-salinity,corrected_fc,metabolic_scope,6-19,-1.0661227616438618,NA,NA,NA,0.9870594545475543
high-salinity,corrected_fc,metabolic_scope,7-19,-0.34414162454016983,NA,NA,NA,0.999999999996281
high-salinity,corrected_fc,metabolic_scope,20-2,1.216731747607457,NA,NA,NA,0.9528559312172097
high-salinity,corrected_fc,metabolic_scope,21-2,1.8263235891210026,NA,NA,NA,0.27056805554547103
high-salinity,corrected_fc,metabolic_scope,24-2,1.5466897210226809,NA,NA,NA,0.6404039996038617
high-salinity,corrected_fc,metabolic_scope,25-2,1.4938249863127804,NA,NA,NA,0.670521044485936
high-salinity,corrected_fc,metabolic_scope,26-2,1.5871156937888187,NA,NA,NA,0.5869565172672799
high-salinity,corrected_fc,metabolic_scope,31-2,0.8143931055793763,NA,NA,NA,0.9997947009396416
high-salinity,corrected_fc,metabolic_scope,32-2,2.049172388075276,NA,NA,NA,0.12602756826364003
high-salinity,corrected_fc,metabolic_scope,33-2,0.8171021260906759,NA,NA,NA,0.9996510872017019
high-salinity,corrected_fc,metabolic_scope,34-2,0.021601780666956838,NA,NA,NA,1
high-salinity,corrected_fc,metabolic_scope,36-2,1.4581429536215702,NA,NA,NA,0.7330722094641389
high-salinity,corrected_fc,metabolic_scope,37-2,0.618026517305728,NA,NA,NA,0.9999977063006501
high-salinity,corrected_fc,metabolic_scope,38-2,0.8659648420099835,NA,NA,NA,0.9994375945793719
high-salinity,corrected_fc,metabolic_scope,39-2,0.565807230473601,NA,NA,NA,0.9999998185555744
high-salinity,corrected_fc,metabolic_scope,41-2,1.1441925281114869,NA,NA,NA,0.9698149804223076
high-salinity,corrected_fc,metabolic_scope,42-2,0.8782774774474351,NA,NA,NA,0.999505107776306
high-salinity,corrected_fc,metabolic_scope,43-2,-0.3677537493702676,NA,NA,NA,0.9999999999587581
high-salinity,corrected_fc,metabolic_scope,5-2,2.123637615472083,NA,NA,NA,0.07895220221431687
high-salinity,corrected_fc,metabolic_scope,6-2,0.07400289799644266,NA,NA,NA,1
high-salinity,corrected_fc,metabolic_scope,7-2,0.7959840351001346,NA,NA,NA,0.9998840182748696
high-salinity,corrected_fc,metabolic_scope,21-20,0.6095918415135455,NA,NA,NA,0.9999993213458028
high-salinity,corrected_fc,metabolic_scope,24-20,0.3299579734152238,NA,NA,NA,0.9999999999992464
high-salinity,corrected_fc,metabolic_scope,25-20,0.2770932387053233,NA,NA,NA,1
high-salinity,corrected_fc,metabolic_scope,26-20,0.3703839461813616,NA,NA,NA,0.999999999986812
high-salinity,corrected_fc,metabolic_scope,31-20,-0.4023386420280808,NA,NA,NA,0.999999999915872
high-salinity,corrected_fc,metabolic_scope,32-20,0.8324406404678188,NA,NA,NA,0.9998469440414783
high-salinity,corrected_fc,metabolic_scope,33-20,-0.39962962151678116,NA,NA,NA,0.9999999998684673
high-salinity,corrected_fc,metabolic_scope,34-20,-1.1951299669405002,NA,NA,NA,0.9781953647953555
high-salinity,corrected_fc,metabolic_scope,36-20,0.24141120601411314,NA,NA,NA,1
high-salinity,corrected_fc,metabolic_scope,37-20,-0.5987052303017291,NA,NA,NA,0.9999993290808278
high-salinity,corrected_fc,metabolic_scope,38-20,-0.3507669055974736,NA,NA,NA,0.999999999996231
high-salinity,corrected_fc,metabolic_scope,39-20,-0.650924517133856,NA,NA,NA,0.9999983208318086
high-salinity,corrected_fc,metabolic_scope,41-20,-0.0725392194959702,NA,NA,NA,1
high-salinity,corrected_fc,metabolic_scope,42-20,-0.33845427016002194,NA,NA,NA,0.9999999999991187
high-salinity,corrected_fc,metabolic_scope,43-20,-1.5844854969777247,NA,NA,NA,0.5951567232100469
high-salinity,corrected_fc,metabolic_scope,5-20,0.906905867864626,NA,NA,NA,0.9992629883949778
high-salinity,corrected_fc,metabolic_scope,6-20,-1.1427288496110144,NA,NA,NA,0.9789588916754917
high-salinity,corrected_fc,metabolic_scope,7-20,-0.42074771250732246,NA,NA,NA,0.9999999998191147
high-salinity,corrected_fc,metabolic_scope,24-21,-0.2796338680983217,NA,NA,NA,1
high-salinity,corrected_fc,metabolic_scope,25-21,-0.3324986028082222,NA,NA,NA,0.999999999997309
high-salinity,corrected_fc,metabolic_scope,26-21,-0.2392078953321839,NA,NA,NA,1
high-salinity,corrected_fc,metabolic_scope,31-21,-1.0119304835416263,NA,NA,NA,0.9949678758580776
high-salinity,corrected_fc,metabolic_scope,32-21,0.22284879895427334,NA,NA,NA,1
high-salinity,corrected_fc,metabolic_scope,33-21,-1.0092214630303267,NA,NA,NA,0.9928888699645797
high-salinity,corrected_fc,metabolic_scope,34-21,-1.8047218084540457,NA,NA,NA,0.4011381647719827
high-salinity,corrected_fc,metabolic_scope,36-21,-0.36818063549943236,NA,NA,NA,0.999999999977333
high-salinity,corrected_fc,metabolic_scope,37-21,-1.2082970718152746,NA,NA,NA,0.9403785668288425
high-salinity,corrected_fc,metabolic_scope,38-21,-0.9603587471110191,NA,NA,NA,0.9976104725787047
high-salinity,corrected_fc,metabolic_scope,39-21,-1.2605163586474015,NA,NA,NA,0.9380984047081617
high-salinity,corrected_fc,metabolic_scope,41-21,-0.6821310610095157,NA,NA,NA,0.999991152106433
high-salinity,corrected_fc,metabolic_scope,42-21,-0.9480461116735674,NA,NA,NA,0.9985732096891236
high-salinity,corrected_fc,metabolic_scope,43-21,-2.19407733849127,NA,NA,NA,0.04344659589579947
high-salinity,corrected_fc,metabolic_scope,5-21,0.2973140263510805,NA,NA,NA,1
high-salinity,corrected_fc,metabolic_scope,6-21,-1.75232069112456,NA,NA,NA,0.3713773559906999
high-salinity,corrected_fc,metabolic_scope,7-21,-1.030339554020868,NA,NA,NA,0.9944193875569104
high-salinity,corrected_fc,metabolic_scope,25-24,-0.052864734709900496,NA,NA,NA,1
high-salinity,corrected_fc,metabolic_scope,26-24,0.0404259727661378,NA,NA,NA,1
high-salinity,corrected_fc,metabolic_scope,31-24,-0.7322966154433046,NA,NA,NA,0.9999771341736823
high-salinity,corrected_fc,metabolic_scope,32-24,0.502482667052595,NA,NA,NA,0.9999999895158707
high-salinity,corrected_fc,metabolic_scope,33-24,-0.729587594932005,NA,NA,NA,0.9999648019365475
high-salinity,corrected_fc,metabolic_scope,34-24,-1.525087940355724,NA,NA,NA,0.762088182873651
high-salinity,corrected_fc,metabolic_scope,36-24,-0.08854676740111067,NA,NA,NA,1
high-salinity,corrected_fc,metabolic_scope,37-24,-0.9286632037169529,NA,NA,NA,0.9981060168618275
high-salinity,corrected_fc,metabolic_scope,38-24,-0.6807248790126974,NA,NA,NA,0.9999941186117814
high-salinity,corrected_fc,metabolic_scope,39-24,-0.9808824905490798,NA,NA,NA,0.9975707242169655
high-salinity,corrected_fc,metabolic_scope,41-24,-0.402497192911194,NA,NA,NA,0.9999999998678382
high-salinity,corrected_fc,metabolic_scope,42-24,-0.6684122435752458,NA,NA,NA,0.9999972382142642
high-salinity,corrected_fc,metabolic_scope,43-24,-1.9144434703929485,NA,NA,NA,0.192546422409413
high-salinity,corrected_fc,metabolic_scope,5-24,0.5769478944494022,NA,NA,NA,0.9999997715993816
high-salinity,corrected_fc,metabolic_scope,6-24,-1.4726868230262382,NA,NA,NA,0.7491731540541292
high-salinity,corrected_fc,metabolic_scope,7-24,-0.7507056859225463,NA,NA,NA,0.9999702382773981
high-salinity,corrected_fc,metabolic_scope,26-25,0.09329070747603829,NA,NA,NA,1
high-salinity,corrected_fc,metabolic_scope,31-25,-0.6794318807334041,NA,NA,NA,0.9999918997009642
high-salinity,corrected_fc,metabolic_scope,32-25,0.5553474017624955,NA,NA,NA,0.9999998760330242
high-salinity,corrected_fc,metabolic_scope,33-25,-0.6767228602221045,NA,NA,NA,0.9999871728519879
high-salinity,corrected_fc,metabolic_scope,34-25,-1.4722232056458235,NA,NA,NA,0.7900751086030531
high-salinity,corrected_fc,metabolic_scope,36-25,-0.035682032691210175,NA,NA,NA,1
high-salinity,corrected_fc,metabolic_scope,37-25,-0.8757984690070524,NA,NA,NA,0.9989462605407259
high-salinity,corrected_fc,metabolic_scope,38-25,-0.6278601443027969,NA,NA,NA,0.9999982125502751
high-salinity,corrected_fc,metabolic_scope,39-25,-0.9280177558391793,NA,NA,NA,0.9985990593577438
high-salinity,corrected_fc,metabolic_scope,41-25,-0.3496324582012935,NA,NA,NA,0.9999999999913252
high-salinity,corrected_fc,metabolic_scope,42-25,-0.6155475088653453,NA,NA,NA,0.9999992153257681
high-salinity,corrected_fc,metabolic_scope,43-25,-1.861578735683048,NA,NA,NA,0.20523617779063308
high-salinity,corrected_fc,metabolic_scope,5-25,0.6298126291593027,NA,NA,NA,0.9999981011470007
high-salinity,corrected_fc,metabolic_scope,6-25,-1.4198220883163377,NA,NA,NA,0.7775623991281313
high-salinity,corrected_fc,metabolic_scope,7-25,-0.6978409512126458,NA,NA,NA,0.9999890664076038
high-salinity,corrected_fc,metabolic_scope,31-26,-0.7727225882094424,NA,NA,NA,0.9999400262699583
high-salinity,corrected_fc,metabolic_scope,32-26,0.46205669428645724,NA,NA,NA,0.9999999982578607
high-salinity,corrected_fc,metabolic_scope,33-26,-0.7700135676981428,NA,NA,NA,0.9999086604829981
high-salinity,corrected_fc,metabolic_scope,34-26,-1.5655139131218618,NA,NA,NA,0.7168043599970135
high-salinity,corrected_fc,metabolic_scope,36-26,-0.12897274016724847,NA,NA,NA,1
high-salinity,corrected_fc,metabolic_scope,37-26,-0.9690891764830907,NA,NA,NA,0.9964778783472938
high-salinity,corrected_fc,metabolic_scope,38-26,-0.7211508517788352,NA,NA,NA,0.9999827324042074
high-salinity,corrected_fc,metabolic_scope,39-26,-1.0213084633152176,NA,NA,NA,0.9956693497385444
high-salinity,corrected_fc,metabolic_scope,41-26,-0.4429231656773318,NA,NA,NA,0.9999999989244217
high-salinity,corrected_fc,metabolic_scope,42-26,-0.7088382163413836,NA,NA,NA,0.9999915548953782
high-salinity,corrected_fc,metabolic_scope,43-26,-1.9548694431590863,NA,NA,NA,0.1617952685248758
high-salinity,corrected_fc,metabolic_scope,5-26,0.5365219216832644,NA,NA,NA,0.9999999485458011
high-salinity,corrected_fc,metabolic_scope,6-26,-1.513112795792376,NA,NA,NA,0.7009197290549047
high-salinity,corrected_fc,metabolic_scope,7-26,-0.7911316586886841,NA,NA,NA,0.9999243188584521
high-salinity,corrected_fc,metabolic_scope,32-31,1.2347792824958996,NA,NA,NA,0.9546969246921206
high-salinity,corrected_fc,metabolic_scope,33-31,0.00270902051129962,NA,NA,NA,1
high-salinity,corrected_fc,metabolic_scope,34-31,-0.7927913249124194,NA,NA,NA,0.9999473292574683
high-salinity,corrected_fc,metabolic_scope,36-31,0.6437498480421939,NA,NA,NA,0.9999975691915289
high-salinity,corrected_fc,metabolic_scope,37-31,-0.19636658827364828,NA,NA,NA,1
high-salinity,corrected_fc,metabolic_scope,38-31,0.051571736430607196,NA,NA,NA,1
high-salinity,corrected_fc,metabolic_scope,39-31,-0.24858587510577523,NA,NA,NA,1
high-salinity,corrected_fc,metabolic_scope,41-31,0.3297994225321106,NA,NA,NA,0.9999999999986369
high-salinity,corrected_fc,metabolic_scope,42-31,0.06388437186805884,NA,NA,NA,1
high-salinity,corrected_fc,metabolic_scope,43-31,-1.1821468549496439,NA,NA,NA,0.9573870361788788
high-salinity,corrected_fc,metabolic_scope,5-31,1.3092445098927068,NA,NA,NA,0.9099083290029432
high-salinity,corrected_fc,metabolic_scope,6-31,-0.7403902075829336,NA,NA,NA,0.9999667255549318
high-salinity,corrected_fc,metabolic_scope,7-31,-0.018409070479241674,NA,NA,NA,1
high-salinity,corrected_fc,metabolic_scope,33-32,-1.2320702619846,NA,NA,NA,0.9413795920106951
high-salinity,corrected_fc,metabolic_scope,34-32,-2.027570607408319,NA,NA,NA,0.2128884119614538
high-salinity,corrected_fc,metabolic_scope,36-32,-0.5910294344537057,NA,NA,NA,0.9999996342947897
high-salinity,corrected_fc,metabolic_scope,37-32,-1.431145870769548,NA,NA,NA,0.7844101658581156
high-salinity,corrected_fc,metabolic_scope,38-32,-1.1832075460652924,NA,NA,NA,0.9717248038656914
high-salinity,corrected_fc,metabolic_scope,39-32,-1.4833651576016749,NA,NA,NA,0.7862928112738192
high-salinity,corrected_fc,metabolic_scope,41-32,-0.904979859963789,NA,NA,NA,0.9991722728144876
high-salinity,corrected_fc,metabolic_scope,42-32,-1.1708949106278408,NA,NA,NA,0.98041979576175875
high-salinity,corrected_fc,metabolic_scope,43-32,-2.4169261374455435,NA,NA,NA,0.015429509289411003
high-salinity,corrected_fc,metabolic_scope,5-32,0.07446522739680717,NA,NA,NA,1
high-salinity,corrected_fc,metabolic_scope,6-32,-1.9751694900788332,NA,NA,NA,0.18809069435400305
high-salinity,corrected_fc,metabolic_scope,7-32,-1.2531883529751413,NA,NA,NA,0.9523836399922412
high-salinity,corrected_fc,metabolic_scope,34-33,-0.7955003454237191,NA,NA,NA,0.9999121181175038
high-salinity,corrected_fc,metabolic_scope,36-33,0.6410408275308943,NA,NA,NA,0.9999961516002944
high-salinity,corrected_fc,metabolic_scope,37-33,-0.1990756087849479,NA,NA,NA,1
high-salinity,corrected_fc,metabolic_scope,38-33,0.048862715919307576,NA,NA,NA,1
high-salinity,corrected_fc,metabolic_scope,39-33,-0.25129489561707485,NA,NA,NA,1
high-salinity,corrected_fc,metabolic_scope,41-33,0.32709040202081097,NA,NA,NA,0.9999999999977375
high-salinity,corrected_fc,metabolic_scope,42-33,0.06117535135675922,NA,NA,NA,1
high-salinity,corrected_fc,metabolic_scope,43-33,-1.1848558754609435,NA,NA,NA,0.9408129493228508
high-salinity,corrected_fc,metabolic_scope,5-33,1.3065354893814072,NA,NA,NA,0.8865424073172482
high-salinity,corrected_fc,metabolic_scope,6-33,-0.7430992280942332,NA,NA,NA,0.9999413835837971
high-salinity,corrected_fc,metabolic_scope,7-33,-0.021118090990541294,NA,NA,NA,1
high-salinity,corrected_fc,metabolic_scope,36-34,1.4365411729546134,NA,NA,NA,0.836788531819803
high-salinity,corrected_fc,metabolic_scope,37-34,0.5964247366387712,NA,NA,NA,0.9999996144011483
high-salinity,corrected_fc,metabolic_scope,38-34,0.8443630613430266,NA,NA,NA,0.9998425802731401
high-salinity,corrected_fc,metabolic_scope,39-34,0.5442054498066442,NA,NA,NA,0.9999999715366317
high-salinity,corrected_fc,metabolic_scope,41-34,1.12259074744453,NA,NA,NA,0.9872606568077902
high-salinity,corrected_fc,metabolic_scope,42-34,0.8566756967804783,NA,NA,NA,0.999856588255707
high-salinity,corrected_fc,metabolic_scope,43-34,-0.38935553003722445,NA,NA,NA,0.9999999999565548
high-salinity,corrected_fc,metabolic_scope,5-34,2.1020358348051262,NA,NA,NA,0.14551864375910784
high-salinity,corrected_fc,metabolic_scope,6-34,0.052401117329485825,NA,NA,NA,1
high-salinity,corrected_fc,metabolic_scope,7-34,0.7743822544331778,NA,NA,NA,0.9999709168540856
high-salinity,corrected_fc,metabolic_scope,37-36,-0.8401164363158422,NA,NA,NA,0.9995316635077365
high-salinity,corrected_fc,metabolic_scope,38-36,-0.5921781116115867,NA,NA,NA,0.999999530517127
high-salinity,corrected_fc,metabolic_scope,39-36,-0.8923357231479692,NA,NA,NA,0.9993369766101268
high-salinity,corrected_fc,metabolic_scope,41-36,-0.31395042551008334,NA,NA,NA,1
high-salinity,corrected_fc,metabolic_scope,42-36,-0.5798654761741351,NA,NA,NA,0.9999998015895484
high-salinity,corrected_fc,metabolic_scope,43-36,-1.8258967029918378,NA,NA,NA,0.2548238752361487
high-salinity,corrected_fc,metabolic_scope,5-36,0.6654946618505129,NA,NA,NA,0.9999953988237107
high-salinity,corrected_fc,metabolic_scope,6-36,-1.3841400556251275,NA,NA,NA,0.8284258474059106
high-salinity,corrected_fc,metabolic_scope,7-36,-0.6621589185214356,NA,NA,NA,0.9999965817436327
high-salinity,corrected_fc,metabolic_scope,38-37,0.24793832470425547,NA,NA,NA,1
high-salinity,corrected_fc,metabolic_scope,39-37,-0.052219286832126954,NA,NA,NA,1
high-salinity,corrected_fc,metabolic_scope,41-37,0.5261660108057589,NA,NA,NA,0.9999999248537892
high-salinity,corrected_fc,metabolic_scope,42-37,0.2602509601417071,NA,NA,NA,1
high-salinity,corrected_fc,metabolic_scope,43-37,-0.9857802666759956,NA,NA,NA,0.99331799272169
high-salinity,corrected_fc,metabolic_scope,5-37,1.505611098166355,NA,NA,NA,0.6765221930463153
high-salinity,corrected_fc,metabolic_scope,6-37,-0.5440236193092853,NA,NA,NA,0.9999998509103956
high-salinity,corrected_fc,metabolic_scope,7-37,0.1779575177944066,NA,NA,NA,1
high-salinity,corrected_fc,metabolic_scope,39-38,-0.30015761153638243,NA,NA,NA,1
high-salinity,corrected_fc,metabolic_scope,41-38,0.2782276861015034,NA,NA,NA,1
high-salinity,corrected_fc,metabolic_scope,42-38,0.012312635437451647,NA,NA,NA,1
high-salinity,corrected_fc,metabolic_scope,43-38,-1.233718591380251,NA,NA,NA,0.9337143227881141
high-salinity,corrected_fc,metabolic_scope,5-38,1.2576727734620996,NA,NA,NA,0.9390015193169484
high-salinity,corrected_fc,metabolic_scope,6-38,-0.7919619440135408,NA,NA,NA,0.999890854971319
